/root/IMG/center_2019_06_01_12_29_23_816.jpg,/root/IMG/left_2019_06_01_12_29_23_816.jpg,/root/IMG/right_2019_06_01_12_29_23_816.jpg,0,0,0,0.6654884
/root/IMG/center_2019_06_01_12_29_23_883.jpg,/root/IMG/left_2019_06_01_12_29_23_883.jpg,/root/IMG/right_2019_06_01_12_29_23_883.jpg,0,0,0,0.660143
/root/IMG/center_2019_06_01_12_29_23_958.jpg,/root/IMG/left_2019_06_01_12_29_23_958.jpg,/root/IMG/right_2019_06_01_12_29_23_958.jpg,0,0,0,0.6561621
/root/IMG/center_2019_06_01_12_29_24_028.jpg,/root/IMG/left_2019_06_01_12_29_24_028.jpg,/root/IMG/right_2019_06_01_12_29_24_028.jpg,0,0,0,0.6508915
/root/IMG/center_2019_06_01_12_29_24_097.jpg,/root/IMG/left_2019_06_01_12_29_24_097.jpg,/root/IMG/right_2019_06_01_12_29_24_097.jpg,0,0,0,0.6469664
/root/IMG/center_2019_06_01_12_29_24_170.jpg,/root/IMG/left_2019_06_01_12_29_24_170.jpg,/root/IMG/right_2019_06_01_12_29_24_170.jpg,0,0,0,0.6417698
/root/IMG/center_2019_06_01_12_29_24_240.jpg,/root/IMG/left_2019_06_01_12_29_24_240.jpg,/root/IMG/right_2019_06_01_12_29_24_240.jpg,0,0,0,0.6378996
/root/IMG/center_2019_06_01_12_29_24_309.jpg,/root/IMG/left_2019_06_01_12_29_24_309.jpg,/root/IMG/right_2019_06_01_12_29_24_309.jpg,0,0,0,0.632776
/root/IMG/center_2019_06_01_12_29_24_382.jpg,/root/IMG/left_2019_06_01_12_29_24_382.jpg,/root/IMG/right_2019_06_01_12_29_24_382.jpg,0,0,0,0.6276933
/root/IMG/center_2019_06_01_12_29_24_453.jpg,/root/IMG/left_2019_06_01_12_29_24_453.jpg,/root/IMG/right_2019_06_01_12_29_24_453.jpg,0,0,0,0.623908
/root/IMG/center_2019_06_01_12_29_24_521.jpg,/root/IMG/left_2019_06_01_12_29_24_521.jpg,/root/IMG/right_2019_06_01_12_29_24_521.jpg,0,0,0,0.6188965
/root/IMG/center_2019_06_01_12_29_24_588.jpg,/root/IMG/left_2019_06_01_12_29_24_588.jpg,/root/IMG/right_2019_06_01_12_29_24_588.jpg,0,0,0,0.6151643
/root/IMG/center_2019_06_01_12_29_24_663.jpg,/root/IMG/left_2019_06_01_12_29_24_663.jpg,/root/IMG/right_2019_06_01_12_29_24_663.jpg,0,0,0,0.6102232
/root/IMG/center_2019_06_01_12_29_24_731.jpg,/root/IMG/left_2019_06_01_12_29_24_731.jpg,/root/IMG/right_2019_06_01_12_29_24_731.jpg,0,0,0,0.6065434
/root/IMG/center_2019_06_01_12_29_24_804.jpg,/root/IMG/left_2019_06_01_12_29_24_804.jpg,/root/IMG/right_2019_06_01_12_29_24_804.jpg,0,0,0,0.6016713
/root/IMG/center_2019_06_01_12_29_24_872.jpg,/root/IMG/left_2019_06_01_12_29_24_872.jpg,/root/IMG/right_2019_06_01_12_29_24_872.jpg,0,0,0,0.5980431
/root/IMG/center_2019_06_01_12_29_24_945.jpg,/root/IMG/left_2019_06_01_12_29_24_945.jpg,/root/IMG/right_2019_06_01_12_29_24_945.jpg,0,0,0,0.5932395
/root/IMG/center_2019_06_01_12_29_25_011.jpg,/root/IMG/left_2019_06_01_12_29_25_011.jpg,/root/IMG/right_2019_06_01_12_29_25_011.jpg,0,0,0,0.5896621
/root/IMG/center_2019_06_01_12_29_25_080.jpg,/root/IMG/left_2019_06_01_12_29_25_080.jpg,/root/IMG/right_2019_06_01_12_29_25_080.jpg,0,0,0,0.5861061
/root/IMG/center_2019_06_01_12_29_25_151.jpg,/root/IMG/left_2019_06_01_12_29_25_151.jpg,/root/IMG/right_2019_06_01_12_29_25_151.jpg,0,0,0,0.5813981
/root/IMG/center_2019_06_01_12_29_25_223.jpg,/root/IMG/left_2019_06_01_12_29_25_223.jpg,/root/IMG/right_2019_06_01_12_29_25_223.jpg,0,0,0,0.5767283
/root/IMG/center_2019_06_01_12_29_25_292.jpg,/root/IMG/left_2019_06_01_12_29_25_292.jpg,/root/IMG/right_2019_06_01_12_29_25_292.jpg,0,0.1057827,0,0.5805327
/root/IMG/center_2019_06_01_12_29_25_370.jpg,/root/IMG/left_2019_06_01_12_29_25_370.jpg,/root/IMG/right_2019_06_01_12_29_25_370.jpg,0,0.3628049,0,0.8633891
/root/IMG/center_2019_06_01_12_29_25_439.jpg,/root/IMG/left_2019_06_01_12_29_25_439.jpg,/root/IMG/right_2019_06_01_12_29_25_439.jpg,0,0.5477579,0,1.217439
/root/IMG/center_2019_06_01_12_29_25_507.jpg,/root/IMG/left_2019_06_01_12_29_25_507.jpg,/root/IMG/right_2019_06_01_12_29_25_507.jpg,0,0.7758536,0,1.848225
/root/IMG/center_2019_06_01_12_29_25_582.jpg,/root/IMG/left_2019_06_01_12_29_25_582.jpg,/root/IMG/right_2019_06_01_12_29_25_582.jpg,0,1,0,2.711076
/root/IMG/center_2019_06_01_12_29_25_651.jpg,/root/IMG/left_2019_06_01_12_29_25_651.jpg,/root/IMG/right_2019_06_01_12_29_25_651.jpg,0,1,0,3.412429
/root/IMG/center_2019_06_01_12_29_25_723.jpg,/root/IMG/left_2019_06_01_12_29_25_723.jpg,/root/IMG/right_2019_06_01_12_29_25_723.jpg,0,0.9456248,0,4.342042
/root/IMG/center_2019_06_01_12_29_25_793.jpg,/root/IMG/left_2019_06_01_12_29_25_793.jpg,/root/IMG/right_2019_06_01_12_29_25_793.jpg,0,0.76192,0,4.917759
/root/IMG/center_2019_06_01_12_29_25_860.jpg,/root/IMG/left_2019_06_01_12_29_25_860.jpg,/root/IMG/right_2019_06_01_12_29_25_860.jpg,0,0.5846531,0,5.363461
/root/IMG/center_2019_06_01_12_29_25_929.jpg,/root/IMG/left_2019_06_01_12_29_25_929.jpg,/root/IMG/right_2019_06_01_12_29_25_929.jpg,0,0.3286088,0,5.746011
/root/IMG/center_2019_06_01_12_29_26_003.jpg,/root/IMG/left_2019_06_01_12_29_26_003.jpg,/root/IMG/right_2019_06_01_12_29_26_003.jpg,0,0.105547,0,5.896969
/root/IMG/center_2019_06_01_12_29_26_074.jpg,/root/IMG/left_2019_06_01_12_29_26_074.jpg,/root/IMG/right_2019_06_01_12_29_26_074.jpg,0,0,0,5.874091
/root/IMG/center_2019_06_01_12_29_26_146.jpg,/root/IMG/left_2019_06_01_12_29_26_146.jpg,/root/IMG/right_2019_06_01_12_29_26_146.jpg,0,0.1327801,0,5.871276
/root/IMG/center_2019_06_01_12_29_26_216.jpg,/root/IMG/left_2019_06_01_12_29_26_216.jpg,/root/IMG/right_2019_06_01_12_29_26_216.jpg,0,0.3187981,0,6.007807
/root/IMG/center_2019_06_01_12_29_26_286.jpg,/root/IMG/left_2019_06_01_12_29_26_286.jpg,/root/IMG/right_2019_06_01_12_29_26_286.jpg,0,0.2958062,0,6.308792
/root/IMG/center_2019_06_01_12_29_26_358.jpg,/root/IMG/left_2019_06_01_12_29_26_358.jpg,/root/IMG/right_2019_06_01_12_29_26_358.jpg,0,0.1279235,0,6.413805
/root/IMG/center_2019_06_01_12_29_26_426.jpg,/root/IMG/left_2019_06_01_12_29_26_426.jpg,/root/IMG/right_2019_06_01_12_29_26_426.jpg,0,0,0,6.384049
/root/IMG/center_2019_06_01_12_29_26_495.jpg,/root/IMG/left_2019_06_01_12_29_26_495.jpg,/root/IMG/right_2019_06_01_12_29_26_495.jpg,0,0,0,6.345534
/root/IMG/center_2019_06_01_12_29_26_563.jpg,/root/IMG/left_2019_06_01_12_29_26_563.jpg,/root/IMG/right_2019_06_01_12_29_26_563.jpg,0,0,0,6.294538
/root/IMG/center_2019_06_01_12_29_26_630.jpg,/root/IMG/left_2019_06_01_12_29_26_630.jpg,/root/IMG/right_2019_06_01_12_29_26_630.jpg,0,0,0,6.25656
/root/IMG/center_2019_06_01_12_29_26_699.jpg,/root/IMG/left_2019_06_01_12_29_26_699.jpg,/root/IMG/right_2019_06_01_12_29_26_699.jpg,0,0,0,6.218811
/root/IMG/center_2019_06_01_12_29_26_769.jpg,/root/IMG/left_2019_06_01_12_29_26_769.jpg,/root/IMG/right_2019_06_01_12_29_26_769.jpg,0,0,0,6.168832
/root/IMG/center_2019_06_01_12_29_26_842.jpg,/root/IMG/left_2019_06_01_12_29_26_842.jpg,/root/IMG/right_2019_06_01_12_29_26_842.jpg,0,0,0,6.119255
/root/IMG/center_2019_06_01_12_29_26_910.jpg,/root/IMG/left_2019_06_01_12_29_26_910.jpg,/root/IMG/right_2019_06_01_12_29_26_910.jpg,0,0,0,6.082335
/root/IMG/center_2019_06_01_12_29_26_978.jpg,/root/IMG/left_2019_06_01_12_29_26_978.jpg,/root/IMG/right_2019_06_01_12_29_26_978.jpg,0,0,0,6.045636
/root/IMG/center_2019_06_01_12_29_27_048.jpg,/root/IMG/left_2019_06_01_12_29_27_048.jpg,/root/IMG/right_2019_06_01_12_29_27_048.jpg,0,0,0,5.99705
/root/IMG/center_2019_06_01_12_29_27_116.jpg,/root/IMG/left_2019_06_01_12_29_27_116.jpg,/root/IMG/right_2019_06_01_12_29_27_116.jpg,0,0,0,5.960867
/root/IMG/center_2019_06_01_12_29_27_188.jpg,/root/IMG/left_2019_06_01_12_29_27_188.jpg,/root/IMG/right_2019_06_01_12_29_27_188.jpg,-0.1,0,0,5.911181
/root/IMG/center_2019_06_01_12_29_27_254.jpg,/root/IMG/left_2019_06_01_12_29_27_254.jpg,/root/IMG/right_2019_06_01_12_29_27_254.jpg,-0.25,0,0,5.864953
/root/IMG/center_2019_06_01_12_29_27_322.jpg,/root/IMG/left_2019_06_01_12_29_27_322.jpg,/root/IMG/right_2019_06_01_12_29_27_322.jpg,-0.3831575,0,0,5.79561
/root/IMG/center_2019_06_01_12_29_27_388.jpg,/root/IMG/left_2019_06_01_12_29_27_388.jpg,/root/IMG/right_2019_06_01_12_29_27_388.jpg,-0.182343,0,0,5.763241
/root/IMG/center_2019_06_01_12_29_27_456.jpg,/root/IMG/left_2019_06_01_12_29_27_456.jpg,/root/IMG/right_2019_06_01_12_29_27_456.jpg,-0.003600597,0,0,5.725597
/root/IMG/center_2019_06_01_12_29_27_525.jpg,/root/IMG/left_2019_06_01_12_29_27_525.jpg,/root/IMG/right_2019_06_01_12_29_27_525.jpg,0,0,0,5.677657
/root/IMG/center_2019_06_01_12_29_27_593.jpg,/root/IMG/left_2019_06_01_12_29_27_593.jpg,/root/IMG/right_2019_06_01_12_29_27_593.jpg,0,0,0,5.643325
/root/IMG/center_2019_06_01_12_29_27_668.jpg,/root/IMG/left_2019_06_01_12_29_27_668.jpg,/root/IMG/right_2019_06_01_12_29_27_668.jpg,0,0,0,5.597964
